manner_of_death,armed,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,city,age,city,gender,longitude,latitude,race,state,name,id
shot,gun,False,attack,Not fleeing,False,True,Cleveland,32.4,Jacksonville,M,-78.1011,32.4486,W,CA,Melvin Ortiz,4786
shot,unarmed,False,attack,Foot,False,True,Orlando,51.3,Phoenix,M,-79.4808,37.5813,H,CA,Alejandro Cooper,4787
shot,vehicle,False,attack,Car,False,True,Grand Forks,36.0,Phoenix,M,-109.8477,33.6456,H,CA,Leroy Anderson,4788
shot,gun,False,attack,,False,True,Maeystown,57.6,Jacksonville,M,-72.8136,32.4279,W,CA,Sara Estes,4789
shot,gun,False,other,Not fleeing,False,True,Deposit,38.7,Bakersfield,M,-109.9143,42.912,W,CA,Mark Schneider,4790
shot,knife,False,other,,False,True,Austin,32.4,Los Angeles,M,-87.82469999999999,31.8834,W,CA,Matthew Pierce,4791
shot,gun,False,attack,Not fleeing,False,True,Reading,20.7,Los Angeles,M,-83.9709,40.4928,W,CA,Elizabeth Jenkins,4792
shot,gun,False,attack,,False,True,Dothan,37.8,Phoenix,M,-110.475,41.3127,H,CA,Jeremy Freeman,4793
shot,gun,False,attack,Not fleeing,False,True,Drennen,41.4,Phoenix,M,-75.7017,38.8647,W,CA,Eric Stewart,4794
shot and Tasered,knife,True,other,Not fleeing,False,True,Kansas,54.9,Bakersfield,M,-89.25930000000001,31.8249,W,CA,David Campbell,4795
shot,knife,False,other,Not fleeing,False,True,Caddo Parish,22.5,Phoenix,M,-100.7892,39.1293,H,CA,Tyler Pope,4796
shot,gun,False,attack,Not fleeing,False,True,San Antonio,22.5,Houston,M,-90.4275,28.3221,W,CA,Courtney Brown,4797
shot,gun,False,attack,,True,True,Santa Ana,20.7,Houston,M,-74.1906,32.9796,W,CA,Mark Cook,4798
shot,gun,False,other,Not fleeing,False,True,Queens,37.8,Albuquerque,M,-79.2774,37.365300000000005,W,CA,Abigail Lawson,4799
shot,vehicle,False,attack,Not fleeing,False,True,Aransas Pass,34.2,Los Angeles,M,-109.3275,34.6383,H,CA,James Harris,4800
shot,gun,False,attack,Not fleeing,False,True,Tulsa,27.0,Phoenix,M,-87.2523,29.3319,W,CA,Nicole Gonzalez,4801
shot,gun,False,attack,Foot,True,True,Greene County,45.0,Arlington,M,-80.3601,35.3763,W,CA,David Wilson,4802
shot,toy weapon,False,attack,Not fleeing,False,True,Pascagoula,54.0,Los Angeles,M,-72.2007,23.2533,W,CA,Matthew Weaver,4803
shot,gun,False,attack,Not fleeing,False,True,Logan Canyon,46.8,Los Angeles,M,-81.2637,27.7011,B,CA,Paula Combs,4804
shot,vehicle and machete,False,attack,Foot,True,True,Northglenn,41.4,San Antonio,M,-71.8938,36.3978,W,CA,Ryan Hall,4805
shot,gun,False,other,Not fleeing,False,True,Fort Wayne,18.9,Chicago,M,-103.5792,32.522400000000005,H,CA,Anthony Newman,4806
shot,ice pick,True,attack,Car,True,True,Aztec,38.7,Los Angeles,M,-86.8437,31.6377,W,CA,Lori Johnson,4807
shot,gun,False,attack,Not fleeing,True,True,Tahlequah,49.5,Phoenix,M,-81.00630000000001,31.4514,H,CA,Tamara Robbins,4808
shot,sword,False,other,Not fleeing,False,True,Old Town,35.1,Los Angeles,M,-72.2385,23.9967,W,CA,Wendy Patrick,4809
shot,gun,False,other,Car,False,True,Monteagle,21.6,Los Angeles,M,-78.8472,37.5318,B,CA,Kyle Riley,4810
shot,gun,False,attack,Other,False,True,Surprise,22.5,Phoenix,M,-100.7577,37.1313,W,CA,Javier Lam,4811
shot,gun and vehicle,False,attack,Other,False,True,Beach Park,18.9,Houston,M,-109.6992,34.2261,W,CA,William Martinez,4812
shot,toy weapon,False,attack,,True,True,Corpus Christi,30.6,Jacksonville,M,-66.924,35.613,W,CA,Jeremy White,4813
shot,gun,True,attack,Not fleeing,False,True,Saginaw,15.3,Phoenix,M,-82.03500000000001,27.445500000000003,H,CA,Anthony Smith,4814
shot,gun,True,attack,Not fleeing,False,True,Philadelphia,47.7,Columbus,M,-66.5838,36.6525,W,CA,Mary Kim,4815
shot,gun,False,attack,Car,False,True,Hanover,24.3,Phoenix,M,-106.2261,30.6711,H,CA,Cody Hoffman,4816
shot,undetermined,False,other,Car,False,True,Millston,17.1,Phoenix,M,-78.6582,35.433,W,CA,Dalton Clark,4817
shot,unarmed,False,attack,Not fleeing,False,True,Van Nuys,55.8,Arlington,M,-66.528,36.6318,W,CA,Jennifer Lopez,4818
shot,gun,False,attack,,False,True,Semmes,41.4,Phoenix,M,-74.17620000000001,31.3227,H,CA,Kimberly Robinson,4819
shot,gun,False,attack,Not fleeing,False,True,Greensburg,29.7,Los Angeles,M,-74.69550000000001,36.0801,W,CA,Richard Nixon,4820
shot,knife,True,attack,Not fleeing,True,True,Lauderhill,17.1,Los Angeles,M,-79.4979,37.5777,W,CA,Tyler Esparza,4821
shot,gun and vehicle,False,attack,Other,False,True,Pardeeville,38.7,Atlanta,M,-85.4496,26.73,B,CA,Adrian Dalton,4822
shot,vehicle,False,attack,Car,False,True,Pottawatomie County,38.7,San Antonio,M,-106.1325,30.445200000000003,W,CA,Diana Johnston,4823
shot and Tasered,"car, knife and mace",False,attack,Car,False,True,Columbus,45.9,Lincoln,M,-85.8546,26.7723,A,CA,Theresa Harmon,4824
shot,gun,False,attack,Foot,True,True,San Diego,24.3,Phoenix,M,-72.27180000000001,36.2727,W,CA,Nicole Reyes,4825
shot,knife,False,other,,False,True,Klamath Falls,45.0,Phoenix,M,-94.4685,35.802,H,CA,Jerry Jones,4826
shot,unarmed,False,undetermined,Not fleeing,False,True,Las Vegas,54.9,Phoenix,M,-79.1316,38.7189,H,CA,Tony Rice,4827
shot,gun,False,attack,Not fleeing,False,True,Green,43.2,Phoenix,M,-85.78529999999999,32.6772,H,CA,Megan Keller,4828
shot,gun,False,attack,Not fleeing,False,True,Gillette,27.0,Bakersfield,M,-99.9585,28.9125,W,CA,Jake Nguyen,4829
shot,gun,False,other,Not fleeing,False,True,Burkesville,20.7,Atlanta,M,-75.8493,30.4362,W,CA,Jacqueline Chapman,4830
shot,gun,False,attack,Not fleeing,True,True,Midvale,16.2,Phoenix,M,-69.1911,36.2241,H,CA,Thomas Stone II,4831
shot,gun,False,attack,Car,False,True,Louisville,21.6,Phoenix,M,-87.86070000000001,27.4464,W,CA,Angel Lindsey,4832
shot,vehicle,False,attack,Foot,False,True,Wichita,32.4,Phoenix,M,-89.53200000000001,24.6276,H,CA,Sarah Meyers,4833
shot,gun,False,attack,Car,False,True,Columbia Township,36.9,Phoenix,M,-105.4287,29.8215,W,CA,Allen Jones,4834
shot,gun,False,attack,Car,False,True,Ruidoso,16.2,Phoenix,M,-106.3737,30.5946,H,CA,Christopher Collins,4835
shot,gun,False,other,Foot,False,True,Riverside,45.0,Los Angeles,M,-87.9327,27.2052,H,CA,Mary Washington,4836
shot,gun,False,other,,False,True,Phoenix,18.0,Phoenix,M,-67.69709999999999,35.9478,W,CA,Cheryl Cardenas,4837
shot,gun,False,other,Not fleeing,False,True,Lincolnton,24.3,Bakersfield,M,-84.618,39.7764,W,CA,Robin Warren,4838
shot,gun,False,attack,Not fleeing,False,True,Longview,51.3,Houston,M,-84.7926,27.1584,W,CA,Lisa Taylor,4839
shot,gun,True,attack,Not fleeing,False,True,Moses Lake,29.7,Boise,M,-76.7205,31.5864,W,CA,Amanda Delacruz,4840
shot,knife,True,other,Not fleeing,False,True,Atlanta,36.9,Phoenix,M,-100.8585,30.1869,H,CA,Marisa Hoffman,4841
shot,gun,False,other,Not fleeing,False,True,Chino Hills,27.0,Los Angeles,M,-97.6905,35.1432,W,CA,Stacey Hampton,4842
shot,gun,False,other,,False,True,Calimesa,44.1,Phoenix,M,-110.0034,42.6456,H,CA,Ian Morrison,4843
shot,baseball bat,False,attack,Not fleeing,False,True,Tupelo,45.9,Bakersfield,M,-87.41969999999999,29.893500000000003,W,CA,Desiree Wilson,4844
shot,gun,False,attack,,False,True,Atwater,54.0,Albuquerque,M,-94.3407,35.8965,W,CA,John Anderson,4845
shot,gun,False,other,Car,False,True,Oxford,30.6,Phoenix,M,-91.5498,30.7728,W,CA,Megan Huynh,4846
shot,gun,False,attack,Not fleeing,False,True,Zion,24.3,Orlando,M,-83.95020000000001,33.4386,W,CA,Nicholas Cruz,4847
shot,gun,False,attack,Not fleeing,False,True,Flint,40.5,San Antonio,M,-94.3398,34.9281,W,CA,Tony Jackson,4848
shot,gun,True,attack,Not fleeing,False,True,Juniata,39.6,Las Vegas,M,-100.8999,30.1581,B,CA,Harold Scott,4849
shot and Tasered,hatchet,True,attack,,False,True,Anniston,32.4,Bakersfield,M,-81.19709999999999,34.895700000000005,W,CA,Justin Beasley,4850
shot,gun,True,attack,Not fleeing,False,True,Gulfport,42.3,Houston,M,-76.06710000000001,30.6909,W,CA,Jennifer Davis,4851
shot,unarmed,False,attack,Not fleeing,False,True,Orlando,39.6,Orlando,M,-78.62039999999999,32.926500000000004,W,CA,Jennifer Owens,4852
shot,gun,False,other,Foot,False,True,Redmond,31.5,Phoenix,M,-94.2984,34.9686,W,CA,Alan Skinner,4853
shot,knife,False,attack,Car,False,True,Miami,21.6,Chicago,M,-106.4529,30.5505,H,CA,Hannah Webb,4854
shot,gun,False,other,Not fleeing,True,True,Chowchilla,22.5,Bakersfield,M,-68.5818,33.237,W,CA,Robert Hernandez,4855
shot,gun,True,attack,Not fleeing,False,True,Mesa,30.6,Phoenix,M,-69.2667,35.0379,H,CA,Nancy Wilcox,4856
shot,toy weapon,False,other,Not fleeing,False,True,Nashville,25.2,Los Angeles,M,-108.9108,33.8409,W,CA,Steven Peterson,4857
shot,knife,False,attack,Not fleeing,False,True,Gresham,36.0,Jacksonville,M,-79.60770000000001,39.7944,W,CA,Mr. Andrew Taylor MD,4858
shot and Tasered,knife,True,other,Not fleeing,True,True,Greenville,39.6,San Antonio,M,-68.0157,35.7705,W,CA,Matthew Taylor,4859
shot,gun and car,False,attack,Car,True,True,Old Bridge,42.3,Phoenix,M,-100.6893,36.684,H,CA,Mr. Jonathan Nguyen DDS,4860
shot,gun,False,attack,Not fleeing,False,True,Winn Parish,36.9,Phoenix,M,-72.3798,23.0373,W,CA,Kelly Baker,4861
shot,gun,False,attack,Not fleeing,False,True,Tustin,44.1,Phoenix,M,-84.76650000000001,40.9977,W,CA,Kelly Morris,4862
shot,knife,False,attack,Not fleeing,False,True,Redding,45.0,Phoenix,M,-86.69069999999999,31.0554,H,CA,Krista Nixon,4863
shot,gun,False,attack,Car,False,True,Arab,19.8,Los Angeles,M,-106.1775,30.4785,W,CA,Matthew Higgins,4864
shot,gun,False,attack,Not fleeing,True,True,Charleston,21.6,San Antonio,M,-73.9899,32.714099999999995,W,CA,Jasmin Edwards,4865
shot,gun,True,other,Foot,False,True,Alexandria,22.5,Los Angeles,M,-72.3168,23.0463,W,CA,Glenn Baker,4866
shot,gun,False,attack,Not fleeing,False,True,Lexington County,46.8,Phoenix,M,-81.22139999999999,34.7076,H,CA,Juan Garcia,4867
shot,gun,False,attack,Foot,False,True,Holly Hill,18.0,Las Vegas,M,-94.1076,34.4475,W,CA,Rebecca Huber,4868
shot,gun,False,attack,Foot,False,True,Brooklyn,23.4,Bakersfield,M,-78.4287,37.3824,W,CA,Keith Carney,4869
shot,undetermined,False,undetermined,Car,False,True,Citrus Heights,30.6,Phoenix,M,-87.9651,27.2403,W,CA,Cynthia Ellis,4870
shot,gun,False,attack,Not fleeing,False,True,Templeton,43.2,Albuquerque,M,-105.4044,30.620700000000003,W,CA,Ricky Fowler,4871
shot,gun,False,attack,Car,False,True,Valley View,18.9,Los Angeles,M,-73.7478,25.3017,H,CA,Spencer Whitehead,4872
shot,gun,False,attack,Foot,False,True,Flagstaff,41.4,Houston,M,-85.6044,26.5527,W,CA,Kimberly Obrien,4873
shot,gun,False,attack,,False,True,McKinney,21.6,Los Angeles,M,-74.2158,25.2756,B,CA,Patrick Hunt,4874
shot and Tasered,knife,False,attack,,True,True,Denver,37.8,Phoenix,M,-84.3381,29.2842,H,CA,Destiny Jones,4875
shot,gun,False,attack,Not fleeing,False,True,Houston,32.4,Los Angeles,M,-68.3226,36.297900000000006,W,CA,Willie Brock,4876
shot,knife,False,other,,False,True,McCracken County,24.3,Los Angeles,M,-75.5001,33.1794,W,CA,Ricardo Rice,4877
shot,knife,True,attack,Not fleeing,True,True,Chesaning,29.7,Jacksonville,M,-89.3862,34.9983,W,CA,Sarah Brown,4878
shot,unknown weapon,True,attack,Not fleeing,False,True,Newton,27.0,Los Angeles,M,-92.8179,29.4966,H,CA,Henry Morrow,4879
shot,gun,False,attack,Foot,False,True,Franklin,43.2,Arlington,M,-94.5981,35.612100000000005,W,CA,Heather Williams,4880
shot,gun,False,attack,Foot,False,True,Burkesville,23.4,Los Angeles,M,-86.346,37.1448,H,CA,Troy Grimes,4881
shot and Tasered,gun,False,attack,Foot,False,True,Holly Hill,38.7,Phoenix,M,-108.8712,33.8985,H,CA,Michael Hicks,4882
shot,gun,False,attack,Not fleeing,False,True,Las Cruces,33.3,Charlotte,M,-78.9462,37.6758,W,CA,Patrick Coleman,4883
shot,gun,False,attack,Not fleeing,False,True,Modesto,22.5,Los Angeles,M,-97.3557,33.0795,H,CA,William Morgan,4884
shot and Tasered,Taser,False,attack,Not fleeing,False,True,East Wenatchee,47.7,Bakersfield,M,-79.3521,27.4176,W,CA,John Eaton,4885
shot,gun,False,attack,Car,False,True,Lone Rock,50.4,Los Angeles,M,-110.6937,38.1762,W,CA,Mary Montgomery,4886
shot,shovel,False,attack,Foot,False,True,Wolcott,35.1,Los Angeles,M,-85.72409999999999,26.6436,W,CA,Lance Adams,4887
shot,knife,True,attack,Not fleeing,False,True,Los Angeles,37.8,San Antonio,M,-110.5695,38.1348,W,CA,Lisa Obrien,4888
shot,gun,True,other,Not fleeing,False,True,Arlington,30.6,Phoenix,M,-73.2978,25.6959,W,CA,Benjamin Butler,4889
shot,gun,False,attack,Foot,False,True,Landover,40.5,Los Angeles,M,-95.9436,31.611600000000003,W,CA,Daniel Allen,4890
shot,gun,False,attack,Not fleeing,False,True,Baltimore,17.1,Los Angeles,M,-98.3637,30.7044,W,CA,Anthony Charles,4891
shot,unknown weapon,False,other,Other,False,True,Tempe,25.2,Phoenix,M,-87.5601,29.6001,H,CA,Douglas Bond,4892
shot,gun and vehicle,False,attack,Car,False,True,Dixon,45.0,Phoenix,M,-87.7653,29.5821,H,CA,Cheryl Cook,4893
shot,gun,True,attack,Not fleeing,False,True,Culver City,46.8,Phoenix,M,-78.03,30.2364,H,CA,Joseph Rodriguez,4894
shot,gun,False,other,Car,False,True,Chicago,25.2,Phoenix,M,-106.1793,30.6567,H,CA,Kevin Martinez,4895
shot,gun,True,attack,Not fleeing,True,True,Salisbury,16.2,Los Angeles,M,-88.6149,26.4627,W,CA,Christopher Stanley,4896
shot,gun,False,attack,Car,False,True,Wichita Falls,29.7,Los Angeles,M,-75.0888,37.9557,B,CA,Morgan Shepherd,4897
shot,gun,False,other,Not fleeing,False,True,Los Angeles,27.9,Los Angeles,M,-72.0918,24.2334,W,CA,Doris Black,4898
shot,toy weapon,True,attack,Not fleeing,False,True,Abilene,24.3,Los Angeles,M,-73.6308,25.7103,B,CA,Jasmine Moss,4899
shot,vehicle,False,attack,Car,False,True,Shreveport,32.4,Phoenix,M,-100.6524,30.0735,W,CA,Steven Sparks,4900
shot,unknown weapon,False,other,,False,True,Rapid City,30.6,Phoenix,M,-72.4077,23.1543,H,CA,Amber Greer,4901
shot,gun,True,attack,Not fleeing,False,True,Nashua,33.3,Phoenix,M,-85.6413,26.8308,H,CA,Joshua Hale,4902
shot,gun and knife,False,other,,False,True,Omaha,20.7,Phoenix,M,-78.8031,37.4274,W,CA,Crystal Fitzgerald,4903
shot,gun,True,attack,Not fleeing,False,True,Ripon,62.1,Charlotte,M,-74.1987,25.1784,W,CA,Anna Collins,4904
shot,undetermined,False,undetermined,Car,False,True,Monahans,53.1,Chicago,M,-73.5696,35.2719,H,CA,Joseph Hanson,4905
shot and Tasered,Taser,False,attack,Not fleeing,False,True,Richmond,24.3,Los Angeles,M,-73.1862,26.9154,H,CA,Douglas Sheppard,4906
shot,gun,False,other,Foot,False,True,Atlanta,32.4,Bakersfield,M,-95.9553,31.5774,W,CA,Jason King,4907
shot,unknown weapon,False,attack,Not fleeing,False,True,Mesa,44.1,Tucson,M,-77.697,29.1294,W,CA,Samuel Davis,4908
shot,unknown weapon,False,attack,Not fleeing,False,True,Walton County,42.3,Bakersfield,M,-63.51299999999999,39.5532,W,CA,Rachel Allen MD,4909
shot,knife,True,attack,Not fleeing,True,True,Allen,16.2,Ashville,M,-73.4994,34.5402,W,CA,Steve Hudson,4910
shot,knife,False,attack,Foot,False,True,South Gate,33.3,Houston,M,-72.8136,32.4279,W,CA,Erika Moreno,4911
shot,gun,True,attack,,False,True,Des Moines,15.3,Phoenix,M,-77.0607,27.1782,H,CA,Vincent Rice,4912
shot,gun,True,attack,Not fleeing,False,True,Los Angeles,53.1,Phoenix,M,-69.8292,32.294700000000006,W,CA,Jason Foster,4913
shot,chain,False,other,Not fleeing,False,True,Jacksonville,45.0,Los Angeles,M,-72.94680000000001,30.5784,W,CA,Melissa Gilbert,4914
shot,knife,False,other,Not fleeing,False,True,Baton Rouge,34.2,Atlanta,M,-83.96459999999999,40.5036,B,CA,Christopher Parks,4915
shot,gun,False,attack,Other,False,True,Las Cruces,33.3,Phoenix,M,-68.949,35.3781,W,CA,Angela Crosby,4916
shot,vehicle,False,attack,Car,False,True,Eugene,17.1,Phoenix,M,-77.65020000000001,30.7989,H,CA,Edward Grant,4917
shot,vehicle,False,attack,Car,False,True,Covina,18.9,Las Vegas,M,-100.1889,30.8205,B,CA,Susan Sims,4918
shot,knife,False,other,Not fleeing,False,True,Lenoir City,25.2,Lubbock,M,-96.9831,29.0421,W,CA,Michael Watson,4919
shot,vehicle,False,attack,Car,False,True,Lauderdale Lakes,30.6,Albuquerque,M,-88.05149999999999,25.2891,W,CA,Gary Yoder,4920
shot,gun,False,attack,,False,True,Merrimack,47.7,Los Angeles,M,-110.4129,41.067,W,CA,Susan Vega,4921
shot,gun,False,attack,Not fleeing,False,True,Louisville,29.7,Charlotte,M,-72.6345,25.2648,W,CA,Erin Kim,4922
shot,gun,False,attack,Not fleeing,True,True,Jacksonville,28.8,Phoenix,M,-69.86070000000001,38.9142,H,CA,Peter Rush,4923
shot,gun,False,attack,Foot,False,True,Angel Fire,52.2,Phoenix,M,-110.6379,41.5053,H,CA,Crystal Dunn,4924
shot,gun,False,other,Not fleeing,False,True,Shreveport,31.5,Phoenix,M,-74.3931,25.038,H,CA,Mrs. Patricia Carter,4925
shot,gun,True,attack,Not fleeing,True,True,Longview,26.1,Phoenix,M,-87.4359,33.588899999999995,H,CA,Kathryn White,4926
shot,knife,False,attack,Not fleeing,True,True,Deer Park,25.2,Phoenix,M,-83.5731,40.2579,H,CA,Stephanie Silva,4927
shot and Tasered,toy weapon,True,attack,Not fleeing,False,True,Valdosta,33.3,Jacksonville,M,-73.92960000000001,25.2207,W,CA,Christina Washington,4928
shot,gun,False,attack,Car,False,True,Huntington Beach,25.2,Houston,M,-74.8647,27.9225,W,CA,Katie Johnson,4929
shot,gun,True,attack,Not fleeing,False,True,Gardena,30.6,Los Angeles,M,-102.8007,31.6998,B,CA,Jeffrey Burton,4930
shot,vehicle,False,attack,Car,True,True,Conroe,19.8,Los Angeles,M,-107.5158,32.7159,W,CA,Kayla Richardson,4931
shot,gun,False,attack,Car,True,True,Bradenton,22.5,Houston,M,-103.9464,29.3985,W,CA,Jason Espinoza,4932
shot,gun,False,attack,Foot,False,True,Phoenix,38.7,Phoenix,M,-91.6461,31.7043,H,CA,Vickie Sanchez MD,4933
shot and Tasered,knife,False,attack,Not fleeing,True,True,Atlanta,39.6,Phoenix,M,-81.00630000000001,31.4514,W,CA,Amy Foster,4934
shot and Tasered,knife,False,other,Not fleeing,False,True,Lincoln Parish,36.9,Oklahoma City,M,-88.05149999999999,25.2891,B,CA,Kristen Johnson,4935
shot,gun,False,attack,Not fleeing,False,True,Miami,63.9,Albuquerque,M,-106.4061,30.573899999999995,W,CA,Monica Simpson,4936
shot,gun,False,attack,Car,False,True,San Antonio,32.4,San Antonio,M,-89.9118,28.7721,W,CA,Sarah Johnson,4937
shot,knife,True,other,Not fleeing,False,True,Los Banos,15.3,Ashville,M,-73.512,25.2081,W,CA,David Miller,4938
shot,gun,False,attack,Foot,False,True,Columbia Heights,45.9,Phoenix,M,-99.8721,28.7748,H,CA,Kimberly Friedman,4939
shot,gun,True,other,Car,False,True,Marine City,45.9,Phoenix,M,-94.2984,34.9686,H,CA,Isaiah Benton,4940
shot and Tasered,knife,False,other,Not fleeing,False,True,San Antonio,45.0,Bakersfield,M,-110.3985,35.1252,W,CA,Michelle Larsen,4941
shot,gun,False,attack,Car,False,True,Nacogdoches,39.6,Phoenix,M,-72.7659,31.8168,H,CA,Tiffany Johnson,4942
shot,gun,False,attack,Foot,False,True,Columbus,21.6,Oklahoma City,M,-72.4563,36.9144,B,CA,Michael Jones,4943
shot,gun,False,other,Not fleeing,False,True,Indianapolis,32.4,Phoenix,M,-103.1148,31.6467,H,CA,Kayla Wilson,4944
shot,gun,False,other,Car,True,True,Amelia Island,72.0,Phoenix,M,-84.5523,39.7593,H,CA,Tara Taylor,4945
shot,toy weapon,False,other,Not fleeing,False,True,Charlotte,23.4,Bakersfield,M,-85.7574,26.8632,W,CA,Ronald Ochoa,4946
shot,gun,False,attack,Not fleeing,False,True,Vallejo,28.8,Los Angeles,M,-107.3313,31.7628,W,CA,Kendra Fitzpatrick,4947
shot,gun,False,attack,Not fleeing,False,True,Phoenix,32.4,Phoenix,M,-110.0808,36.4572,H,CA,Roy Garcia,4948
shot,gun,True,attack,Car,False,True,Scottsville,23.4,Phoenix,M,-105.6708,42.8904,W,CA,Sean Silva,4949
shot,gun,False,attack,Foot,True,True,Shallotte,54.0,Houston,M,-72.2295,23.5917,W,CA,Andrew Brown,4950
shot,gun,True,attack,Not fleeing,False,True,Knoxville,45.9,Phoenix,M,-72.19890000000001,30.9285,H,CA,Jillian Adams,4951
shot,gun,False,other,Car,False,True,Gallatin,41.4,Los Angeles,M,-87.76440000000001,31.905,B,CA,Derrick Richardson,4952
shot,gun,True,attack,Not fleeing,False,True,Florissant,31.5,Los Angeles,M,-94.5171,35.7417,W,CA,Robert Hayes,4953
shot and Tasered,hammer,True,attack,Not fleeing,False,True,Paris,27.0,Phoenix,M,-77.7663,30.3084,H,CA,Lance Mckenzie,4954
shot,vehicle,False,attack,Car,False,True,Franklin,52.2,Los Angeles,M,-79.1739,38.7945,H,CA,Jeffrey Lynch,4955
shot and Tasered,unarmed,False,other,Car,False,True,Fort Pierce,52.2,Orlando,M,-110.6091,38.097,W,CA,Stephanie Bauer,4956
shot,gun,False,other,Car,False,True,New York,26.1,Los Angeles,M,-92.8971,39.7161,W,CA,Nathan Sullivan,4957
shot,gun,False,attack,Not fleeing,False,True,Barbourville,28.8,Phoenix,M,-83.5731,40.2579,W,CA,Randy Roberson,4958
shot and Tasered,knife,True,attack,,False,True,Milwaukee,17.1,Los Angeles,M,-87.4341,29.430000000000003,W,CA,Theresa Colon,4959
shot,toy weapon,True,attack,,False,True,Albuquerque,15.3,Bakersfield,M,-77.9868,32.4459,W,CA,Ashley Goodman,4960
shot,gun,False,attack,Car,False,True,Garden Grove,28.8,Los Angeles,M,-79.5942,30.6351,H,CA,Carol Stewart,4961
shot,gun,False,other,Not fleeing,False,True,Eagan,40.5,San Antonio,M,-100.7433,30.0402,W,CA,Melissa Gutierrez,4962
shot,gun,False,attack,Not fleeing,False,True,Cottonwood Heights,25.2,Phoenix,M,-78.5826,33.3081,H,CA,James Mitchell,4963
shot,vehicle,False,attack,Not fleeing,False,True,Lynn,18.0,Phoenix,M,-74.6973,35.891099999999994,W,CA,Jennifer Robles,4964
shot,knife,False,attack,Not fleeing,False,True,Haymarket,34.2,Arlington,M,-100.6956,36.6678,W,CA,Nicholas Rodriguez,4965
shot,knife,False,attack,Not fleeing,True,True,Anadarko,33.3,Phoenix,M,-71.0415,32.697900000000004,H,CA,Melissa Nelson,4966
shot,gun,False,other,Not fleeing,False,True,Livingston,34.2,Jacksonville,M,-79.9884,32.8527,W,CA,Kelly Garza,4967
shot,gun,False,attack,Not fleeing,False,True,Rector,43.2,Jacksonville,M,-69.93,38.9205,W,CA,Leslie Arroyo,4968
shot,gun,False,other,Not fleeing,False,True,Westminister,35.1,San Antonio,M,-109.1052,34.1991,W,CA,Johnny Thompson,4969
shot and Tasered,chair,False,attack,Not fleeing,False,True,Lizella,24.3,Jacksonville,M,-74.2131,25.2126,W,CA,George Vasquez PhD,4970
